NU_INSCRICAO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q025
2,10E+11;4;F;1;3;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;0;1;1;0;;520.2;544;;1;6;0;0;0;0;0;0;B
2,10E+11;6;F;1;1;1;1;0;1;;0;;;;;3202801;Itapemirim;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;16;F;2;1;1;1;0;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;449.3;558.2;534.3;555.4;1;1;120;120;120;120;100;580;B
2,10E+11;7;F;1;3;1;1;2;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;;;;;3203502;Montanha;32;ES;;;;1;1;1;1;421.5;526.4;400.7;475.7;1;1;80;120;120;120;120;560;A
2,10E+11;11;F;1;3;1;2;0;2;;0;3201308;Cariacica;32;ES;3201308;Cariacica;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;11;F;1;3;1;1;9;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;5;M;3;3;1;1;0;1;;0;;;;;3204906;São Mateus;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;592.6;574.5;545.1;671.3;0;1;140;180;140;120;140;720;B
2,10E+11;4;F;2;4;1;2;0;2;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;366.6;487.5;474.5;386;1;1;120;40;40;80;40;320;B
2,10E+11;12;M;0;3;1;1;0;1;;0;;;;;3202405;Guarapari;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;5;M;1;4;1;1;3;1;;0;;;;;3205069;Venda Nova do Imigrante;32;ES;;;;1;1;1;1;640.1;655.3;615.8;736.2;1;1;160;200;180;180;200;920;B
2,10E+11;6;F;1;2;1;1;4;1;;0;;;;;3203320;Marataízes;32;ES;;;;1;1;1;1;402.3;531.1;482.9;395.7;0;1;120;100;100;100;80;500;B
2,10E+11;4;F;1;1;1;1;1;1;;0;;;;;3202306;Guaçuí;32;ES;;;;1;1;1;1;410.9;466.3;487.8;443.6;1;1;120;120;100;120;80;540;B
2,10E+11;4;F;0;3;1;2;0;2;;0;3203205;Linhares;32;ES;3203205;Linhares;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;6;F;1;3;1;1;4;1;;0;;;;;3203056;Jaguaré;32;ES;;;;1;1;1;1;439.2;558.5;580;626.8;0;1;140;160;140;120;160;720;B
2,10E+11;11;F;0;3;1;2;0;2;;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;511.3;481.7;517.7;522.9;1;1;120;120;60;100;80;480;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3205309;Vitória;32;ES;3201308;Cariacica;32;ES;2;1;1;1;1;1;1;479;559.8;539.3;591.4;0;1;160;200;160;180;200;900;B
2,10E+11;4;M;1;3;1;1;1;1;;0;;;;;3200409;Anchieta;32;ES;;;;1;1;1;1;457;603.4;526.7;566.5;0;1;160;200;180;180;200;920;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;;;;;3202405;Guarapari;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;6;F;1;3;1;1;1;1;;0;;;;;3201605;Conceição da Barra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;11;F;2;3;1;1;11;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;467.8;481.6;565;470.1;1;1;120;120;100;120;80;540;B
2,10E+11;14;M;1;1;1;1;16;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;4;F;1;3;1;1;1;1;;0;;;;;3203205;Linhares;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;M;1;1;1;2;0;2;1;0;3201506;Colatina;32;ES;3201506;Colatina;32;ES;4;1;1;1;1;1;1;441.6;477.7;597.7;601.3;0;1;160;200;180;200;140;880;B
2,10E+11;4;M;1;2;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;0;1;1;0;;397.2;588.1;;0;4;0;0;0;0;0;0;B
2,10E+11;2;F;1;3;1;3;0;1;;1;;;;;3205200;Vila Velha;32;ES;;;;0;1;1;0;;567.2;546.7;;1;1;100;200;120;140;160;720;B
2,10E+11;5;M;1;3;1;1;2;1;;0;;;;;3203908;Nova Venécia;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;F;1;2;1;3;0;1;;1;;;;;3201605;Conceição da Barra;32;ES;;;;1;1;1;1;421.4;551.7;542.2;636.2;0;1;120;140;120;140;140;660;B
2,10E+11;6;F;1;2;1;1;3;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;11;M;1;3;1;1;8;1;;0;;;;;3203908;Nova Venécia;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;15;F;1;2;2;1;16;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;A
2,10E+11;12;M;2;2;1;1;16;1;;0;;;;;3203205;Linhares;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;6;F;1;3;1;1;3;1;;0;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;1;1;1;1;510.3;594.1;587.3;731.7;0;1;120;200;140;120;120;700;B
2,10E+11;12;M;1;2;1;1;12;1;;0;;;;;3204906;São Mateus;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;12;M;1;3;1;1;11;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;8;F;1;3;1;1;6;1;;0;;;;;3204104;Pinheiros;32;ES;;;;1;1;1;1;451.2;551.3;580.1;519.1;1;1;120;160;120;120;100;620;B
2,10E+11;1;M;1;3;1;3;0;1;;1;;;;;3202108;Ecoporanga;32;ES;;;;1;1;1;1;535.6;346;401.3;541.6;0;1;100;180;120;120;80;600;B
2,10E+11;4;M;1;3;1;1;1;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;483.1;556;589.9;544.7;0;1;120;40;40;120;0;320;B
2,10E+11;6;M;1;3;1;1;1;1;;0;;;;;3201506;Colatina;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;15;F;2;3;1;1;0;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;4;F;1;1;1;1;1;1;;0;;;;;3200409;Anchieta;32;ES;;;;1;1;1;1;503.7;590.5;566.8;577.9;1;1;100;120;120;120;140;600;B
2,10E+11;4;F;1;1;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;554.2;556.9;527.9;645.2;0;1;120;200;120;140;180;760;B
2,10E+11;7;M;1;2;1;1;4;1;;0;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;6;M;1;1;1;1;3;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;452.6;651.4;550.4;659.1;1;1;160;200;160;200;200;920;B
2,10E+11;13;M;1;3;1;1;16;1;;0;;;;;3203908;Nova Venécia;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;12;F;2;3;2;1;6;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;1;1;0;;440.2;506.6;;1;1;60;120;120;100;120;520;B
2,10E+11;5;M;1;1;1;2;0;2;1;0;3201308;Cariacica;32;ES;3201308;Cariacica;32;ES;2;1;1;1;1;1;1;434;585.1;518.3;524.4;0;1;120;40;40;120;40;360;B
2,10E+11;7;M;1;3;1;1;4;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;16;F;1;1;1;1;16;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;529.8;415.1;540.7;423.4;1;1;100;180;140;120;160;700;A
2,10E+11;5;M;1;1;1;1;2;1;;0;;;;;3203007;Iúna;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;4;M;1;2;1;1;1;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;477.2;579.6;572.2;464.9;0;1;120;120;120;120;160;640;B
2,10E+11;5;F;1;3;1;1;3;1;;0;;;;;3205101;Viana;32;ES;;;;0;1;1;0;;498.1;452;;1;1;120;120;120;160;160;680;B
2,10E+11;6;M;1;1;1;1;0;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;459.2;397.5;411.9;457.1;0;1;120;120;120;120;80;560;B
2,10E+11;4;M;1;1;1;1;1;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;439.5;585.2;594.4;436;0;1;120;140;120;160;100;640;B
2,10E+11;10;M;1;2;1;1;0;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;462.6;559.1;483.6;687.4;0;1;120;120;100;140;140;620;B
2,10E+11;6;M;1;3;1;1;2;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;466.3;550.8;598.2;562.1;0;1;120;120;120;120;60;540;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3201308;Cariacica;32;ES;3201308;Cariacica;32;ES;2;1;1;1;1;1;1;437.4;516.5;554.8;475.7;0;1;140;120;120;120;80;580;B
2,10E+11;3;M;1;2;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;447.8;566.6;595.1;669.3;0;1;120;120;120;120;100;580;B
2,10E+11;2;F;1;1;1;3;0;1;;1;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;442.3;528.2;505.6;526.6;0;1;140;180;140;140;120;720;B
2,10E+11;12;M;1;3;1;1;0;1;;0;;;;;3202306;Guaçuí;32;ES;;;;1;1;1;1;428.2;528;351.1;364.6;1;1;120;40;40;140;20;360;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;442.2;572.3;579.3;633.7;1;1;160;200;140;160;180;840;B
2,10E+11;3;M;1;2;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;455.7;544.1;538.6;429.7;0;1;120;160;120;140;160;700;B
2,10E+11;3;M;1;0;1;2;0;2;1;0;3201308;Cariacica;32;ES;3201308;Cariacica;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;8;F;0;3;1;1;0;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;7;M;1;2;1;1;4;1;;0;;;;;3202405;Guarapari;32;ES;;;;1;1;1;1;483.4;555.6;525.7;446.3;1;1;80;100;100;120;120;520;B
2,10E+11;8;F;1;0;1;1;5;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;12;F;2;1;1;1;16;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;399.7;549.1;570.5;638.3;1;1;120;120;120;120;80;560;B
2,10E+11;4;F;1;5;1;1;1;1;;0;;;;;3205309;Vitória;32;ES;;;;0;1;1;0;;517.5;494.3;;1;1;120;120;120;140;120;620;B
2,10E+11;14;M;1;3;1;1;16;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;454.7;605.4;526.6;545.9;1;1;100;140;120;120;60;540;A
2,10E+11;11;F;1;1;1;1;10;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;4;F;1;2;1;2;0;2;;0;3204906;São Mateus;32;ES;3204906;São Mateus;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;4;M;1;2;1;1;1;1;;0;;;;;3204906;São Mateus;32;ES;;;;0;1;1;0;;369.9;351.8;;1;1;100;120;120;120;80;540;B
2,10E+11;7;F;1;3;1;1;3;1;;0;;;;;3205002;Serra;32;ES;;;;0;1;1;0;;469;340.7;;1;1;140;120;120;120;40;540;A
2,10E+11;9;F;1;3;1;1;1;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;3201209;Cachoeiro de Itapemirim;32;ES;3201209;Cachoeiro de Itapemirim;32;ES;2;1;1;1;1;1;1;437.9;549.1;557.9;407.3;0;1;140;120;140;140;140;680;B
2,10E+11;5;F;0;1;1;1;0;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;1;1;0;;584.8;515;;1;1;120;120;120;120;0;480;B
2,10E+11;11;M;1;3;1;1;10;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;556.8;596.9;592.5;606.6;0;1;120;140;120;120;60;560;B
2,10E+11;12;F;1;2;1;1;12;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;585.1;564.2;572.5;464.8;0;1;120;120;100;120;80;540;B
2,10E+11;12;M;2;1;1;1;0;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;2;M;1;1;1;3;0;1;;1;;;;;3202405;Guarapari;32;ES;;;;1;1;1;1;454.4;451.2;505.2;506;0;1;100;120;120;140;80;560;B
2,10E+11;8;F;1;1;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;6;F;1;2;1;1;3;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;5;M;1;1;1;2;0;2;;0;3204203;Piúma;32;ES;3200409;Anchieta;32;ES;2;1;1;1;1;1;1;389.2;457.4;492.5;442.7;1;1;140;180;120;140;120;700;B
2,10E+11;2;F;1;2;1;2;0;2;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;2;1;1;1;1;1;1;432.4;544;498.4;377.3;0;1;120;40;40;120;40;360;B
2,10E+11;7;F;1;1;1;1;4;1;;0;;;;;3204559;Santa Maria de Jetibá;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;6;F;1;3;1;1;2;1;;0;;;;;3202405;Guarapari;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;A
2,10E+11;12;M;2;3;1;1;13;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;F;1;1;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;476.6;565.5;599.5;667.1;0;1;120;120;140;120;80;580;B
2,10E+11;7;F;1;3;1;1;3;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;545;446.2;423.3;466.8;1;1;100;120;60;120;100;500;B
2,10E+11;1;F;1;1;1;3;0;1;;1;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;515.9;541;547.2;539.7;0;1;140;140;100;160;160;700;B
2,10E+11;6;F;0;3;1;1;2;1;;0;;;;;3203320;Marataízes;32;ES;;;;0;1;1;0;;496.4;522.4;;0;1;120;200;120;120;120;680;B
2,10E+11;11;F;3;1;1;1;12;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;12;F;1;3;1;4;0;1;;0;;;;;3204054;Pedro Canário;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;8;F;1;2;1;1;0;1;;0;;;;;3205309;Vitória;32;ES;;;;0;1;1;0;;396.9;437.2;;1;1;120;120;100;100;80;520;B
2,10E+11;11;M;1;2;1;1;10;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;546.2;547;562.5;532.3;1;3;0;0;0;0;0;0;B
2,10E+11;4;F;0;2;1;2;0;2;;0;;;;;3204906;São Mateus;32;ES;;;;0;1;1;0;;437.2;498.5;;1;1;80;120;100;120;100;520;B
2,10E+11;5;M;1;2;1;1;0;1;;0;;;;;3203502;Montanha;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;5;M;1;2;1;1;4;1;;0;;;;;3205309;Vitória;32;ES;;;;2;1;1;2;;398.1;433.8;;1;1;80;120;120;120;80;520;B
2,10E+11;12;M;1;1;1;1;15;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;F;0;3;1;2;0;2;1;0;3203320;Marataízes;32;ES;3203320;Marataízes;32;ES;2;1;1;1;1;1;1;430.4;523.7;515.5;488.3;0;1;120;200;120;140;160;740;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3202207;Fundão;32;ES;3205002;Serra;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;4;M;1;2;1;1;1;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;571.9;538.1;581.3;498.5;0;1;160;180;120;140;200;800;B
2,10E+11;13;F;0;3;1;1;0;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;2;1;1;1;1;1;1;415.5;424.4;459.5;414.8;0;1;120;120;100;120;40;500;B
2,10E+11;11;M;1;1;1;1;0;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;442.2;477.1;526.9;392.2;1;6;0;0;0;0;0;0;B
2,10E+11;11;M;1;3;1;1;13;1;;0;;;;;3204906;São Mateus;32;ES;;;;1;1;1;1;675.6;652.4;631.9;651.2;0;1;140;120;140;120;120;640;B
2,10E+11;5;F;1;2;1;1;3;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;6;F;1;2;1;1;3;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;493.2;557.4;525.7;627.2;1;1;140;200;140;140;120;740;B
2,10E+11;3;F;1;3;1;1;1;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;4;1;2;0;2;1;0;;;;;3204559;Santa Maria de Jetibá;32;ES;;;;1;1;1;1;488.6;550.8;580.8;548.6;0;1;100;160;120;120;80;580;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;411.6;504.1;408.7;444.5;0;1;60;100;80;100;80;420;B
2,10E+11;4;M;1;3;2;1;1;1;;0;;;;;3204708;São Gabriel da Palha;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;A
2,10E+11;11;M;1;2;1;1;8;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;452.3;453.9;483.8;410.3;1;1;120;120;120;140;160;660;B
2,10E+11;5;M;1;3;1;1;2;1;;0;;;;;3205101;Viana;32;ES;;;;1;1;1;1;449.2;578.1;569.8;728.3;0;1;140;200;120;160;180;800;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3201308;Cariacica;32;ES;3201308;Cariacica;32;ES;2;1;1;1;1;1;1;477.8;563.2;548.7;569.4;1;1;120;120;120;120;180;660;B
2,10E+11;11;F;3;2;1;1;12;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;462.7;523.5;578.4;391.8;1;1;120;160;120;120;80;600;B
2,10E+11;13;M;1;0;1;1;16;1;;0;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;11;M;0;1;1;3;0;1;;1;;;;;3203403;Mimoso do Sul;32;ES;;;;1;1;1;1;431.9;440.2;408.1;357.8;0;1;120;120;100;120;100;560;B
2,10E+11;4;F;1;1;1;1;1;1;;0;;;;;3201902;Domingos Martins;32;ES;;;;1;1;1;1;725.1;680;615.2;856.7;0;1;160;180;160;200;200;900;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;;;;;3201506;Colatina;32;ES;;;;0;1;1;0;;568.9;554.7;;0;1;160;160;120;160;140;740;B
2,10E+11;5;F;1;2;1;1;2;1;;0;;;;;3200409;Anchieta;32;ES;;;;1;1;1;1;518.3;369.6;428.8;496.3;0;1;120;120;80;120;120;560;B
2,10E+11;1;F;1;3;1;3;0;1;;1;;;;;3204708;São Gabriel da Palha;32;ES;;;;1;1;1;1;540.6;515.2;512.2;559;0;1;120;160;120;120;100;620;B
2,10E+11;16;F;1;1;1;1;16;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;455.1;616.7;531.7;452;1;1;120;140;120;120;100;600;B
2,10E+11;15;M;2;3;1;1;16;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3203205;Linhares;32;ES;3203205;Linhares;32;ES;2;1;1;1;1;1;1;482.5;554.1;551.1;609.7;0;1;120;200;160;160;160;800;B
2,10E+11;10;F;1;1;1;1;7;1;;0;;;;;3205101;Viana;32;ES;;;;1;1;1;1;643.2;634.8;585.7;642.2;1;1;160;200;160;180;200;900;A
2,10E+11;7;F;1;2;1;1;0;1;;0;;;;;3200409;Anchieta;32;ES;;;;0;1;1;0;;395.6;457.4;;1;1;120;100;100;120;80;520;A
2,10E+11;11;F;1;3;1;1;0;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;12;F;2;3;1;1;11;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;A
2,10E+11;2;F;1;1;1;3;0;1;;1;;;;;3202306;Guaçuí;32;ES;;;;0;1;1;0;;552.9;485.1;;0;1;80;120;120;140;120;580;B
2,10E+11;9;M;1;3;1;1;6;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;15;M;1;3;1;1;16;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;A
2,10E+11;4;F;1;1;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;628.5;676.8;626.4;765.9;0;1;160;200;160;160;200;880;B
2,10E+11;7;F;1;2;1;1;4;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;545.5;584.8;572.2;522;1;1;120;120;100;120;160;620;A
2,10E+11;8;F;1;1;1;1;5;1;;0;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;532.2;577.8;589.2;526.5;0;1;120;200;120;140;180;760;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3205069;Venda Nova do Imigrante;32;ES;3205309;Vitória;32;ES;1;1;1;1;1;1;1;595.2;593.2;573.1;652.5;1;1;120;120;120;120;100;580;B
2,10E+11;3;M;1;1;1;1;1;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;478.6;501.4;549.3;539.1;0;1;100;180;120;80;140;620;B
2,10E+11;2;M;1;3;1;3;0;1;;1;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;441.2;440.1;292.2;516.9;1;1;100;120;100;120;40;480;B
2,10E+11;9;F;1;1;1;1;0;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;483.5;524.3;548.7;593.9;0;1;120;40;40;100;0;300;B
2,10E+11;2;F;1;1;1;2;0;2;1;0;3202405;Guarapari;32;ES;3202405;Guarapari;32;ES;2;1;1;1;1;1;1;550.9;543.3;559.6;601.2;0;1;160;200;140;160;140;800;B
2,10E+11;8;M;1;1;1;1;0;1;;0;;;;;3203205;Linhares;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;13;F;1;3;1;1;0;1;;0;;;;;3204708;São Gabriel da Palha;32;ES;;;;1;1;1;1;439.3;529.4;429.4;473.4;1;1;120;120;120;120;160;640;B
2,10E+11;12;M;2;1;1;1;14;1;;0;;;;;3201506;Colatina;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;1;F;1;3;1;3;0;1;;1;;;;;3205309;Vitória;32;ES;;;;0;1;1;0;;568.3;583.5;;0;1;160;140;120;120;80;620;B
2,10E+11;2;M;1;3;1;3;0;1;;1;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;456.1;517.5;525.4;619.7;0;1;120;120;100;100;120;560;B
2,10E+11;3;M;1;1;1;2;0;2;1;0;3203205;Linhares;32;ES;3203205;Linhares;32;ES;2;1;1;1;1;1;1;421.2;487.1;516;454.1;0;1;140;120;120;120;100;600;B
2,10E+11;2;F;1;3;1;3;0;1;;1;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;514.1;625.7;616.8;530;1;1;120;200;100;120;100;640;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3204054;Pedro Canário;32;ES;3204054;Pedro Canário;32;ES;2;1;1;1;1;1;1;558.1;588.6;559.6;572.5;1;1;160;200;140;200;200;900;B
2,10E+11;2;F;1;1;1;2;0;2;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;2;1;1;1;1;1;1;462.2;436.4;532.9;353.9;1;1;120;200;120;120;80;640;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3204559;Santa Maria de Jetibá;32;ES;3204559;Santa Maria de Jetibá;32;ES;1;2;1;1;1;1;1;607.7;678.9;641.4;651.5;0;1;160;180;140;120;120;720;B
2,10E+11;10;F;1;4;1;1;0;1;;0;;;;;3204906;São Mateus;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;5;F;1;3;1;1;3;1;;0;;;;;3202801;Itapemirim;32;ES;;;;1;1;1;1;560.8;554.7;574.4;522.2;1;1;160;200;200;200;200;960;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;453.6;519.9;452.5;485.7;1;1;80;120;120;120;140;580;B
2,10E+11;2;F;1;2;1;3;0;1;;1;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;426.3;464.1;466.4;445.5;0;1;120;120;80;80;120;520;B
